ID	index	answer	text	label
1535	380	2.66 million	"How many deaths were there on March 14, 2021?"	2
1536	381	2 million	How many people were confirmed with coronavirus disease in Poland in 2019?	2
1537	382	Turkey	In what country does the number of confirmed coronavirus disease in 2019 exceed 3 million?	2
1538	383	"300,000.00"	How many Coronavirus disease deaths did Brazil have in March of 2021?	2
1539	384	"200,000"	What is the death toll of Coronavirus disease in Mexico in 2021?	2
1540	385	1 million	What was the number of confirmed coronavirus disease in Chile in 2019?	2
1541	386	2.84 million	"How many deaths were there on April 2, 2021?"	2
1542	387	"100,000"	"How many Coronavirus disease deaths did Russia have on April 3, 2021?"	2
1543	388	Canada	In what country is Coronavirus disease confirmed in more than 1 million people?	2
1544	389	"100,000"	How many new crown cases did India confirm in a single day?	2
1545	390	Iran	In what country did the number of confirmed coronavirus disease in 2019 exceed 2 million?	2
1546	391	Romania	In what country did the number of confirmed coronavirus disease in 2019 exceed 1 million?	2
1547	392	"150,000"	"How many new cases of coronavirus disease were confirmed in India on April 10, 2021?"	2
1548	393	3 million	How many people died from Coronavirus disease in Germany in 2021?	2
1549	394	5 million	"How many people were confirmed with coronavirus disease in France on April 11, 2021?"	2
1550	395	Brazil	"India has the second highest number of confirmed cases of coronavirus disease in the world in 2019, surpassing which country?"	2
1551	396	"200,000"	How many new cases of coronavirus disease did India confirm in a single day?	2
1552	397	4 million	How many people were confirmed with coronavirus disease in Turkey in 2021?	2
1553	398	"100,000"	What is the death toll of Coronavirus disease in France in 2021?	2
1554	399	World Health Organization	Who said that coronavirus disease has been fully disclosed the number of recovery?	2
1555	400	140 million	"How many pneumonia cases were diagnosed worldwide on April 17, 2021?"	2
1556	401	15 million	"How many people in India died from Coronavirus disease on April 19, 2021?"	2
1557	402	1 million	How many people died from Coronavirus disease in Iraq in 2021?	2
1558	403	"300,000"	"How many new crown cases were confirmed in India on April 22, 2021?"	2
1559	404	2 million	"How many people were confirmed with coronavirus disease in Ukraine on April 23, 2021?"	2
1560	405	1 million	"On April 26, 2021, the number of confirmed coronavirus disease in the Philippines exceeded how many people?"	2
1561	406	"200,000"	"How many Coronavirus disease deaths did India have on April 28, 2021?"	2
1562	407	150 million	"On April 29, 2021, the cumulative number of newly diagnosed pneumonia cases worldwide exceeded how many?"	2
1563	408	4 million	"On April 30, 2021, the number of confirmed coronavirus disease in Italy exceeded how many people?"	2
1564	409	"400,000"	"How many Coronavirus disease deaths did Brazil have on April 30, 2021?"	2
1565	410	"400,000"	"How many new crown cases were confirmed in India on May 1, 2021?"	2
1566	411	3 million	"On May 3, 2021, the number of confirmed coronavirus disease in Argentina exceeded how many people?"	2
1567	412	20 million	"How many confirmed cases of coronavirus disease did India have on May 3, 2021?"	2
1568	413	Belgium	Which country has more than 1 million confirmed cases of coronavirus disease?	2
1569	414	1 million	How many people died from Coronavirus disease in Sweden in 2021?	2
1570	415	15 million	How many people died from Coronavirus disease in Brazil in 2021?	2
1571	416	5 million	"How many confirmed cases of coronavirus disease did Turkey have on May 8, 2021?"	2
1572	417	9-May-21	When was the first case of coronavirus disease death reported in Laos?	2
1573	418	3 million	"How many people were confirmed with coronavirus disease in Colombia on May 11, 2021?"	2
1574	419	3.32 million	"How many deaths were there on May 12, 2021?"	2
1575	420	10 million	How many severe countries are in the new crown epidemic?	2
1576	421	"600,000"	How many Coronavirus disease deaths did the United States have in May of 2021?	2
1577	422	25 million	"How many confirmed cases of coronavirus disease did India have on May 17, 2021?"	2
1578	423	"300,000.00"	"How many Coronavirus disease deaths did India have on May 23, 2021?"	2
1579	424	5 million people	How many people were confirmed with coronavirus disease in Russia in 2021?	2
1580	425	170 million	"How many people were diagnosed with NCP on May 30, 2021?"	2
1581	426	"180,764"	How many COVID-19 deaths were there in Peru in 2021?	2
1582	427	"100,000"	"How many Coronavirus disease deaths did Peru have on May 31, 2021?"	2
1583	428	21-Jun	When is the worst month of the year?	2
1584	429	"10,000"	What was the number of confirmed coronavirus disease in Taiwan in 2021?	2
1585	430	4 million	What was the number of confirmed coronavirus disease in Argentina in 2021?	2
1586	431	Iran	In what country did the number of confirmed coronavirus disease in 2019 exceed 3 million?	2
1587	432	2 million	How many people were confirmed with Coronavirus disease in Peru in 2021?	2
1588	433	100th	Where did Afghanistan rank in the number of coronavirus disease confirmations?	2
1589	434	Brazil	Which country had the highest number of Coronavirus disease deaths in 2021?	2
1590	435	2 million	"How many confirmed cases of coronavirus disease did Indonesia have on June 21, 2021?"	2
1591	436	"100,000"	What is the death toll of Coronavirus disease in Colombia in 2019?	2
1592	437	30 million	"How many confirmed cases of coronavirus disease did India have on June 23, 2021?"	2
1593	438	180 million	"How many new pneumonia cases were diagnosed worldwide on June 23, 2021?"	2
1594	439	4 million	"How many people were confirmed with coronavirus disease in Colombia on June 24, 2021?"	2
1595	440	Delta (B.1.617.2)	What is the fourth pandemic strain of NCCP?	2
1596	441	"400,000"	How many Coronavirus disease deaths did India have in 2019?	2
1597	442	more than 2 million people	How many people in South Africa are confirmed with coronavirus disease in 2019?	2
1598	443	Bangladesh	In what country did the number of confirmed coronavirus disease in 2019 exceed 1 million?	2
1599	444	5 million	What is the number of confirmed coronavirus disease in the UK in 2019?	2
1600	445	4 million	What was the number of confirmed coronavirus disease in Spain in 2021?	2
1601	446	"100,000"	What is the death toll of Coronavirus disease in Argentina in 2019?	2
1602	447	190 million	"How many pneumonia cases were diagnosed worldwide on July 17, 2021?"	2
1603	448	4.1 million	"How many deaths were there on July 17, 2021?"	2
1604	449	Russia	Which country has the highest number of confirmed coronavirus disease diagnoses?	2
1605	450	35 million	"How many people were diagnosed with coronavirus disease in the United States on July 20, 2021?"	2
1606	451	3 million	What was the number of confirmed coronavirus disease in Indonesia in 2019?	2
1607	452	1 million	"On July 23, 2021, the number of confirmed coronavirus disease in Pakistan exceeded how many?"	2
1608	453	Malaysia	In what country did the number of confirmed coronavirus disease in 2019 exceed 1 million?	2
1609	454	"Central African Republic, Madagascar"	Which countries are prioritizing death toll?	2
1610	455	France	In what country did the number of confirmed coronavirus disease in 2019 exceed 6 million?	2
1611	456	200 million	"How many new pneumonia cases were diagnosed worldwide on August 4, 2021?"	2
1612	457	"100,000"	What is the death toll of Coronavirus disease in Indonesia?	2
1613	458	4 million	"On August 4, 2021, the number of confirmed coronavirus disease in Iran exceeded how many?"	2
1614	459	20 million	How many people have been confirmed with coronavirus disease in Brazil in 2019?	2
1615	460	1 million	"On August 6, 2021, the number of confirmed coronavirus disease in Japan exceeded how many people?"	2
1616	461	5 million	"On August 7, 2021, the number of confirmed coronavirus disease in Argentina exceeded how many people?"	2
1617	462	UK	In what country did the number of confirmed coronavirus disease in 2019 exceed 6 million?	2
1618	463	3 million	How many people have been confirmed with coronavirus disease in Mexico in 2019?	2
1619	464	Turkey	In what country is Coronavirus disease confirmed in more than 6 million people?	2
1620	465	1 million	"On August 14, 2021, the number of confirmed coronavirus disease in Portugal exceeded how many people?"	2
1621	466	"100,000"	"How many Coronavirus disease deaths did Iran have on August 19, 2021?"	2
1622	467	4.41 million	"How many deaths were there on August 19, 2021?"	2
1623	468	Thailand	In what country did the number of confirmed coronavirus disease in 2019 exceed 1 million?	2
1624	469	1 million	"On August 24, 2021, the number of confirmed coronavirus disease in Israel exceeded how many people?"	2
1625	470	4 million	How many people were confirmed with Coronavirus disease in Indonesia in 2021?	2
1626	471	5 million	"On September 1, 2021, the number of confirmed coronavirus disease in Iran exceeded how many people?"	2
1627	472	2 million	"On September 1, 2021, the number of confirmed coronavirus disease in the Philippines exceeded how many people?"	2
1628	473	40 million	"How many confirmed coronavirus disease diagnoses were there in the United States on September 1, 2021?"	2
1629	474	4 million	How many people were confirmed with Coronavirus disease in Germany in 2021?	2
1630	475	Russia	In what country did the number of confirmed coronavirus disease in 2019 exceed 7 million people?	2
1631	476	7 million	"On September 7, 2021, the number of confirmed coronavirus disease in the UK exceeded how many people?"	2
1632	477	2 million	"On September 15, 2021, the number of confirmed coronavirus disease in Malaysia exceeded how many people?"	2
1633	478	"200,000"	"How many Coronavirus disease deaths did Russia have on September 22, 2021?"	2
1634	479	4.72 million	"How many deaths were there on September 22, 2021?"	2
1635	480	"700,000"	"How many Coronavirus disease deaths did the United States have on September 24, 2021?"	2
1636	481	Turkey	In what country is Coronavirus disease confirmed in more than 7 million people?	2
1637	482	France	In what country did the number of confirmed coronavirus disease in 2019 exceed 7 million people?	2
1638	483	2 million	How many people were confirmed with Coronavirus disease in Iraq in 2019?	2
1639	484	2 million	"On September 29, 2021, the number of confirmed coronavirus disease in the Netherlands exceeded how many people?"	2
1640	485	8 million	What is the number of confirmed coronavirus disease in the UK in 2019?	2
1641	486	45 million	"How many confirmed coronavirus disease diagnoses were there in the United States on October 8, 2021?"	2
1642	487	"600,000.00"	"How many Coronavirus disease deaths did Brazil have on October 9, 2021?"	2
1643	488	1 million	"On October 9, 2021, the number of confirmed coronavirus disease in Serbia exceeded how many people?"	2
1644	489	4.89 million	"How many deaths were there on October 15, 2021?"	2
1645	490	Russia	In what country is coronavirus disease confirmed in more than 8 million people?	2
1646	491	Kazakhstan	In what country does the number of confirmed coronavirus disease in 2019 exceed 1 million people?	2
1647	492	"200,000"	What is the death toll of Coronavirus disease in Peru in 2021?	2
1648	493	5 million people	"On October 25, 2021, the number of confirmed coronavirus disease in Spain exceeded how many people?"	2
1649	494	Poland	In what country did the number of confirmed coronavirus disease in 2019 exceed 3 million people?	2
1650	495	9 million	"On October 30, 2021, the number of confirmed coronavirus disease in the UK exceeded how many people?"	2
1651	496	8 million	"On October 31, 2021, the number of confirmed coronavirus disease in Turkey exceeded how many people?"	2
1652	497	Colombia	In what country did the number of confirmed coronavirus disease in 2019 exceed 5 million people?	2
1653	498	5 million	"How many deaths from new coronary pneumonia were there on November 1, 2021?"	2
1654	499	Ukraine	In what country did the number of confirmed coronavirus disease in 2019 exceed 3 million people?	2
1655	500	250 million	"How many new pneumonia cases were diagnosed worldwide on November 6, 2021?"	2
1656	501	5.06 million	"How many deaths were there on November 6, 2021?"	2
1657	502	Iran	In what country is coronavirus disease confirmed in more than 6 million people?	2
1658	503	Vietnam	In what country did the number of confirmed coronavirus disease in 2019 exceed 1 million?	2
1659	504	2 million	How many confirmed coronavirus disease are in Thailand in 2019?	2
1660	505	Russia	In what country is Coronavirus disease confirmed in more than 9 million people?	2
1661	506	5 million	How many people died from Coronavirus disease in Germany in 2021?	2
1662	507	1 million	"On November 18, 2021, the number of confirmed coronavirus disease in Austria exceeded how many people?"	2
1663	508	1 million	"On November 20, 2021, the number of confirmed coronavirus disease in Hungary exceeded how many people?"	2
1664	509	"100,000"	"How many Coronavirus disease deaths did Germany have on November 22, 2021?"	2
1665	510	10 million	What is the number of confirmed coronavirus disease in the UK in 2019?	2
1666	511	2 million	"On November 25, 2021, the number of confirmed coronavirus disease in the Czech Republic exceeded how many people?"	2
1667	512	260 million	"How many new pneumonia cases were diagnosed worldwide on November 27, 2021?"	2
1668	513	5 million	"How many people in Italy died from Coronavirus disease on November 29, 2021?"	2
1669	514	"800,000"	What was the number of deaths from coronavirus disease in the United States in 2019?	2
1670	515	European countries	Which countries tightened their epidemic prevention measures in November 2021?	2
1671	516	21-Dec	When did many European countries tighten their epidemic prevention measures?	2
1672	517	Omicron	What is the fifth pandemic strain of NCCP?	2
1673	518	1 million	What was the number of confirmed coronavirus disease in Switzerland in 2019?	2
1674	519	6 million	How many people were confirmed with coronavirus disease in Germany in 2021?	2
1675	520	3 million	How many people were confirmed with Coronavirus disease in South Africa in 2021?	2
1676	521	50 million	"How many confirmed coronavirus disease were there in the United States on December 6, 2021?"	2
1677	522	Turkey	In what country is Coronavirus disease confirmed in more than 9 million people?	2
1678	523	8 million people	"On December 10, 2021, the number of confirmed coronavirus disease in France exceeded how many people?"	2
1679	524	5.33 million	"How many deaths were there on December 12, 2021?"	2
1680	525	1 million	"On December 13, 2021, the number of confirmed coronavirus disease in Greece exceeded how many people?"	2
1681	526	Jordan	In what country did the number of confirmed coronavirus disease in 2019 exceed 1 million?	2
1682	527	"100,000"	"On December 16, 2021, the number of confirmed coronavirus disease in mainland China exceeded how many?"	2
1683	528	2 million	How many people were confirmed with coronavirus disease in Belgium in 2021?	2
1684	529	10 million people	"On December 18, 2021, the number of confirmed coronavirus disease in Russia exceeded how many people?"	2
1685	530	5.4 million	"How many deaths were there on December 28, 2021?"	2
1686	531	"500,000"	"How many new cases were diagnosed in the United States on December 29, 2021?"	2
1687	532	10 million people	What is the number of confirmed coronavirus disease in France in 2019?	2
1688	533	290 million	How many people were diagnosed with coronavirus disease worldwide in 2022?	2
1689	534	300 million	"How many people were diagnosed with coronavirus disease on January 7, 2022?"	2
1690	535	more than 60 million	"How many people were diagnosed with coronavirus disease in the United States on January 9, 2022?"	2
1691	536	Turkey	In what country was Coronavirus disease confirmed in more than 10 million people in 2022?	2
1692	537	310 million	"How many people were infected with coronavirus disease on January 12, 2022?"	2
1693	538	320 million	"How many people were infected with coronavirus disease on January 14, 2022?"	2
1694	539	"880,000"	"How many new cases of coronavirus disease were diagnosed in the United States on January 14, 2022?"	2
1695	540	3.5 million	"How many people were diagnosed with coronavirus disease globally on January 15, 2022?"	2
1696	541	330 million	"How many people were infected with coronavirus disease on January 18, 2022?"	2
1697	542	2 million	"On January 20, 2022, the number of confirmed coronavirus disease in Japan exceeded how many?"	2
1698	543	340 million	"How many people were infected with coronavirus disease on January 21, 2022?"	2
1699	544	more than 70 million	"How many people were diagnosed with coronavirus disease in the United States on January 21, 2022?"	2
1700	545	10 million	"On January 24, 2022, the number of confirmed coronavirus disease in Italy exceeds how many?"	2
1701	546	350 million	"How many people were infected with coronavirus disease on January 24, 2022?"	2
1702	547	40 million	"On January 25, 2022, the number of confirmed coronavirus disease in India exceeded how many?"	2
1703	548	360 million	How many people were diagnosed with coronavirus disease worldwide in 2022?	2
1704	549	370 million	"How many people were diagnosed with coronavirus disease on January 30, 2022?"	2
1705	550	380 million	"How many people were infected with coronavirus disease on February 2, 2022?"	2
1706	551	10 million people	"On February 2, 2022, the number of confirmed coronavirus disease in Spain exceeds how many people?"	2
1707	552	10 million	"On February 2, 2022, the number of confirmed coronavirus disease in Germany exceeded how many people?"	2
1708	553	20 million	How many people were confirmed with coronavirus disease in France in 2019?	2
1709	554	3 million	What is the number of confirmed coronavirus disease in Japan in 2019?	2
1710	555	390 million	"How many people were diagnosed with coronavirus disease on February 6, 2022?"	2
1711	556	1 million	"On February 6, 2022, the number of confirmed coronavirus disease in South Korea exceeded how many people?"	2
1712	557	400 million	"How many people were diagnosed with coronavirus disease on February 9, 2022?"	2
1713	558	410 million	How many people were diagnosed with coronavirus disease worldwide in 2022?	2
1714	559	4 million	How many people were confirmed with coronavirus disease in Japan in 2022?	2
1715	560	420 million	"How many people were diagnosed with coronavirus disease on February 18, 2022?"	2
1716	561	2 million	"On February 21, 2022, the number of confirmed coronavirus disease in South Korea exceeded how many?"	2
1717	562	"more than 170,000"	"How many new cases of coronavirus disease were confirmed in South Korea on February 23, 2022?"	2
1718	563	430 million	How many people were diagnosed with coronavirus disease worldwide in 2022?	2
1719	564	3 million	"On February 28, 2022, the number of confirmed coronavirus disease in South Korea exceeded how many?"	2
1720	565	22-Mar	"When was the sixth pandemic strain of New Coronavirus ""Variant BA.2"" introduced?"	2
1721	566	5 million	How many people are confirmed with coronavirus disease in Japan in 2022?	2
1722	567	440 million	"How many people were diagnosed with coronavirus disease on March 3, 2022?"	2
1723	568	6 million	How many deaths were caused by coronavirus disease worldwide in 2019?	2
1724	569	4 million	What was the number of confirmed coronavirus disease in South Korea in 2019?	2
1725	570	"260,000"	"How many new cases of coronavirus disease were diagnosed in Korea on March 6, 2022?"	2
1726	571	5 million	"On March 8, 2022, the number of confirmed coronavirus disease in South Korea exceeded how many?"	2
1727	572	"340,000"	"How many new cases of coronavirus disease did Korea add on March 9, 2022?"	2
1728	573	Japan	South Korea surpassed which country in the number of confirmed cases of coronavirus disease in 2019?	2
1729	574	450 million	How many people were diagnosed with coronavirus disease worldwide in 2019?	2
1730	575	6 million	"On March 11, 2022, the number of confirmed coronavirus disease in South Korea exceeded how many?"	2
1731	576	"380,000"	"How many new cases of coronavirus disease did Korea add on March 12, 2022?"	2
1732	577	7 million	"On March 15, 2022, the number of confirmed coronavirus disease in Korea exceeded how many?"	2
1733	578	Coronavirus disease	What confirmed countries have been included in the main countries in Korea in 2019?	2
1734	579	460 million	How many people were diagnosed with coronavirus disease worldwide in 2022?	2
1735	580	6.07 million	"How many people died from coronavirus disease on March 15, 2022?"	2
1736	581	8 million	"On March 17, 2022, the number of confirmed coronavirus disease in South Korea exceeded how many?"	2
1737	582	"620,000"	"How many new cases of coronavirus disease did Korea add on March 17, 2022?"	2
1738	583	20 million	"On March 18, 2022, the number of confirmed coronavirus disease in the UK exceeded how many?"	2
1739	584	2	How many fatal cases of coronavirus disease were there in mainland China on March 19?	2
1740	585	9 million	"On March 19, 2022, the number of confirmed coronavirus disease in South Korea exceeded how many?"	2
1741	586	1 million	"On March 19, 2022, the number of confirmed coronavirus disease in Hong Kong exceeded how many people?"	2
1742	587	Singapore	In what country was coronavirus disease confirmed in more than 1 million people in 2019?	2
1743	588	470 million	"How many people were diagnosed with coronavirus disease on March 21, 2022?"	2
1744	589	10 million	"On March 22, 2022, the number of confirmed coronavirus disease in Korea exceeded how many?"	2
1745	590	More than 1 million	How many people died from coronavirus disease in the United States in 2019?	2
1746	591	20 million	How many people were confirmed with coronavirus disease in Germany in 2022?	2
1747	592	480 million	"How many people were diagnosed with coronavirus disease on March 27, 2022?"	2
1748	593	Vietnam	"Which country was included in the main countries on March 28, 2022?"	2
1749	594	12 million	"How many people were diagnosed with coronavirus disease on March 28, 2022?"	2
1750	595	13 million people	"How many people were diagnosed with coronavirus disease in South Korea on March 31, 2022?"	2
1751	596	"16,230"	"How many deaths were there in South Korea on March 31, 2022?"	2
1752	597	490 million	How many people were diagnosed with coronavirus disease worldwide in 2022?	2
1753	598	Brazil	Which country confirmed more than 30 million people with coronavirus disease in 2022?	2
1754	599	10 million	"On April 7, 2022, the number of confirmed coronavirus disease in Vietnam exceeded how many people?"	2
1755	600	500 million	"How many people were diagnosed with coronavirus disease on April 13, 2022?"	2
1756	601	2021	In what year did the global number of confirmed new coronary pneumonia cases surpass the actual number of cases?	2
1757	602	510 million	"How many people were diagnosed with coronavirus disease on April 27, 2022?"	2
1758	603	6.25 million	How many people died from coronavirus disease in 2022?	2
1759	604	"100,000"	"On April 29, 2022, the number of confirmed coronavirus disease in Taiwan exceeded what?"	2
1760	1	Zhong Nanshan	Who is the Academician of the Chinese Academy of Engineering?	3
1761	2	the vaccine	What did Lilanjuan lead the team to develop?	3
1762	3	3	How many square cabin hospitals did Wuhan build in 24 hours?	3
1763	4	biochemist	What is Chen Wei's profession?	3
1764	5	"Huashan Hospital, Fudan University"	Who is the Shanghai medical treatment team leader?	3
1765	6	Human immunity	What is the most effective drug?	3
1766	7	Wuhan Central Hospital	Who was the first person to report the epidemic?	3
1767	8	Zhong Lao	Who proposed the idea of building square cabin hospitals?	3
1768	9	7	How many square cabin hospitals did Wuhan build in 24 hours?	3
1769	10	reduced the mortality rate of severe and critical patients	What has Zhang Boli done for patients?	3
1770	11	acromegaly	What disease is Zhang Dingyu suffering from?	3
1771	12	snatch more patients from the hands of the virus	What is the goal of the epidemic sniper?	3
1772	13	sniping	What is the only way a sniper can target the new coronavirus?	3
1773	14	three	"How many ""zero infections"" did Wuhan Vulcan Mountain Hospital achieve in 2003?"	3
1774	15	Wuhan University Central South Hospital	What hospital is Wang Xinghuan president of?	3
1775	16	Everything for the sake of the patient	What is Wang Xinghuan's motto?	3
1776	17	to develop different programs for different patients	What is Wang Xinghuan's motto?	3
1777	18	600	How many patients were admitted to Raytheon Hill Hospital as of Feb. 16?	3
1778	19	11	How old was Liu Daqing when he died?	3
1779	20	1979	When did Liu Daqing join the army?	3
1780	21	Jilin North Station Police Station of Jilin Public Security Bureau of Shenyang Railway	Where was Liu Daqing sergeant before his death?	3
1781	22	57	How old was Liu Daqing when he died?	3
1782	23	Second Class Hero	What title did the Ministry of Public Security posthumously award Liu Daqing?	3
1783	24	Dongming County Detention Center	What was Zhang Xinzhong the director of?	3
1784	25	a heart attack	What caused Zhang Xinzhong to die?	3
1785	26	Mar-89	When did Cui Wei join the army?	3
1786	27	4-Oct	When did Cui Wei leave the army to work in Linyi City Detention Center?	3
1787	28	52	How old was Jiang Jijun when he died?	3
1788	29	62	How old was Liang Wudong when he died?	3
1789	30	Mao like Hong	Who was the deputy director of Xian Yang Town Center Health Center?	3
1790	31	Shaligengacha	Who was the former banner Tsarsen town?	3
1791	32	14th	How many people did Shaligengacha rescue?	3
1792	33	Zhong Nanshan	Who is the Academician of the Chinese Academy of Engineering?	3
1793	34	the vaccine	What did Lilanjuan lead the team to develop?	3
1794	35	3	How many square cabin hospitals did Wuhan build in 24 hours?	3
1795	36	biochemist	What is Chen Wei's profession?	3
1796	37	"Huashan Hospital, Fudan University"	Who is the Shanghai medical treatment team leader?	3
1797	38	Human immunity	What is the most effective drug?	3
1798	39	Wuhan Central Hospital	Who was the first person to report the epidemic?	3
1799	40	Zhong Lao	Who proposed the idea of building square cabin hospitals?	3
1800	41	7	How many square cabin hospitals did Wuhan build in 24 hours?	3
1801	42	reduced the mortality rate of severe and critical patients	What has Zhang Boli done for patients?	3
1802	43	acromegaly	What disease is Zhang Dingyu suffering from?	3
1803	44	snatch more patients from the hands of the virus	What is the goal of the epidemic sniper?	3
1804	45	sniping	What is the only way a sniper can target the new coronavirus?	3
1805	46	three	"How many ""zero infections"" did Wuhan Vulcan Mountain Hospital achieve in 2003?"	3
1806	47	Wuhan University Central South Hospital	What hospital is Wang Xinghuan president of?	3
1807	48	Everything for the sake of the patient	What is Wang Xinghuan's motto?	3
1808	49	to develop different programs for different patients	What is Wang Xinghuan's motto?	3
1809	50	600	How many patients were admitted to Raytheon Hill Hospital as of Feb. 16?	3
1810	51	11	How old was Liu Daqing when he died?	3
1811	52	1979	When did Liu Daqing join the army?	3
1812	53	Jilin North Station Police Station of Jilin Public Security Bureau of Shenyang Railway	Where was Liu Daqing sergeant before his death?	3
1813	54	57	How old was Liu Daqing when he died?	3
1814	55	Second Class Hero	What title did the Ministry of Public Security posthumously award Liu Daqing?	3
1815	56	Dongming County Detention Center	What was Zhang Xinzhong the director of?	3
1816	57	a heart attack	What caused Zhang Xinzhong to die?	3
1817	58	Mar-89	When did Cui Wei join the army?	3
1818	59	4-Oct	When did Cui Wei leave the army to work in Linyi City Detention Center?	3
1819	60	52	How old was Jiang Jijun when he died?	3
1820	61	62	How old was Liang Wudong when he died?	3
1821	62	Mao like Hong	Who was the deputy director of Xian Yang Town Center Health Center?	3
1822	63	Shaligengacha	Who was the former banner Tsarsen town?	3
1823	64	14th	How many people did Shaligengacha rescue?	3
1824	1	Epidemiology	What is the study of the distribution of diseases and health conditions in the population and the factors that influence them?	4
1825	2	Incidence	What is the frequency of new cases of a disease in a certain population over a certain period of time?	4
1826	3	Morbidity rate	What is the term for the incidence rate in a limited area within a short period of time?	4
1827	4	Prevalenceprevalence	What is the proportion of old and new cases of a disease in a certain population at a specific time called?	4
1828	5	point-in-time and period-in-time Mortality rate	What is the frequency of death from a disease in a certain population over a certain period of time?	4
1829	6	Mortality rates	What are Mortality rates calculated separately by different characteristics?	4
1830	7	Case fatality rate	What is the proportion of all patients suffering from a disease who die from that disease in a certain period of time?	4
1831	8	Disability-adjusted life year	What is the term for the total number of healthy life years lost from onset to death?	4
1832	9	Sporadic	What is the term for the incidence of a disease at a general level over the years?	4
1833	10	Cross-sectional analysis	What mainly analyzes the difference or change of morbidity and mortality of different age groups in the same era?	4
1834	11	Age period cohort analysis	"What is a method to analyze the role of age, era and cohort exposure experience on the change of disease frequency and its magnitude?"	4
1835	12	short-term	"What type of observations are counted by days, weeks, and months?"	4
1836	13	larger populations	What is the meaning of short-term fluctuations?	4
1837	14	Seasonal variations	What is the phenomenon that the disease shows an increased incidence in a certain season each year?	4
1838	15	Cyclic change	What is a condition in which the frequency of a disease changes regularly over a fairly regular interval of time?	4
1839	16	Secular trend	What is a continuous observation of disease dynamics over several years or even decades?	4
1840	17	Immigrant epidemiology	"What is the term used to examine the differences in morbidity and mortality of diseases among immigrants, local residents of immigrant countries, and populations of"	4
1841	18	Status	What type of study describes the relationship between a variable and a health condition in a population?	4
1842	19	line ah survey	What is the study of a specific range of the entire population called?	4
1843	20	Sampling survey	"What refers to a random sampling method, a representative sample of the population at a specific point in time, a specific range of the"	4
1844	21	random sampling	What is a simple sampling method?	4
1845	22	sub-totals	What is the total divided into?	4
1846	23	Whole-group sampling	What type of sampling is used when the population is divided into several groups?	4
1847	24	Multi-stage sampling	What type of sampling is carried out in stages?	4
1848	25	Ecological study	What is a type of descriptive study in which the relationship between an exposure factor and a disease is analyzed?	4
1849	26	Exposure	"A subject has been exposed to a substance to be studied, has a characteristic or behavior to be studied?"	4
1850	27	Fixed cohortfixed cohort	What means that the population all enter the cohort at a fixed time or within a short period of time?	4
1851	28	Dynamic queue dynamic cohort	What is the term for a study where the original queue members can constantly exit after a certain queue is determined?	4
1852	29	the total population rate	What was the standardized mortality ratio calculated from?	4
1853	30	1	A ratio greater than what indicates that the exposure caused or contributed to the occurrence of the outcome?	4
1854	31	the exposed group	Who was exposed to the studied factors?	4
1855	32	external control	"When selecting an occupational or special exposed population as the exposed population, what is it called when it is often necessary to find a control group outside the population"	4
1856	33	Cumulative incidence	What is the term for a disease that can be calculated by using the population size at the beginning of the observation as the denominator?	4
1857	34	instantaneous frequency	What is the rate calculated by using human hours called?	4
1858	35	by multiplying the proportion of deaths for a cause of disease in the whole population by the actual number of deaths in a unit	How was the expected number of deaths for a cause of disease obtained?	4
1859	36	Relative risk	What is the ratio of the risk of the exposed group to the risk of the control group?	4
1860	37	rR=le/l o Attributed risk AR	What is the absolute value of the difference between the incidence rate in the exposed group and the incidence rate in the control group?	4
1861	38	fraction of morbidity or mortality in the exposed population attributable to exposure as a percentage of total morbidity or mortality	What is the Attributed risk percentage AR%?	4
1862	39	PAR	What refers to the fraction of total population morbidity attributable to exposure?	4
1863	40	Case-control study	What type of study was conducted by using diagnosed patients as cases and non-diseased but comparable individuals as controls?	4
1864	41	statistical tests	What was used to evaluate the statistical association between the factors and the disease?	4
1865	42	etiology	The effect of various biases was assessed after what to infer the risk factors and validate the etiological hypothesis?	4
1866	43	Matching	What is it called when a control is required to be consistent with the case on certain factors?	4
1867	44	Over-matching	What is it called when unnecessary works are included in the matching?	4
1868	45	admission rates of various diseases are different	Why is it inevitable to generate bias?	4
1869	46	systematic	What is the difference between the case and control groups?	4
1870	47	survival	"Neyman bias: If the respondents are selected from current cases, much of the information obtained may be related only to what?"	4
1871	48	lifestyle habits	What may survivors of a disease have changed to reduce the level of a risk factor?	4
1872	49	systematic errors in conclusions	What is recall bias?	4
1873	50	external factor	What obscures or exaggerates the association between a factor and a disease?	4
1874	51	Hawthorne effect	What refers to the effect of an ongoing study on the person being studied?	4
1875	52	Placebo effect	What is a positive psychological effect that is manifested in some subjects due to their dependence on medicine?	4
1876	53	Double blind	What type of blindness is used when the study designer arranges and controls the entire experiment?	4
1877	54	Noncompliance noncomplince	What is a study in which subjects do not comply with the requirements set by the experiment after randomization?	4
1878	55	Randomized controlled trials	"What are prospective, experimental controlled studies conducted in a population to evaluate the effects of medical interventions?"	4
1879	56	Class experiments	What are experiments that cannot be done in randomized groups or without parallel controls?	4
1880	57	"quick and easy experiments, tests or other methods"	What is used to identify individuals in a healthy population who may have diseases or defects but are apparently healthy?	4
1881	58	ROC curve	What is a curve obtained by plotting the true positive rate and the false positive rate?	4
